Country Name,Region,Year,Value
Latvia,Europe,2019,33099503951.0
"Macao SAR, China",Asia,2019,55025172016.0
St. Martin (French part),North America,2019,652206037.1
Morocco,Africa,2019,128920000000.0
Monaco,Europe,2019,7383496254.0
Moldova,Europe,2019,11736797055.0
Madagascar,Africa,2019,14104664679.0
Maldives,Asia,2019,5726094799.0
"Middle East, North Africa, Afghanistan & Pakistan",Asia,2019,4019890000000.0
Mexico,North America,2019,1304110000000.0
Marshall Islands,Oceania,2019,232900000.0
Middle income,Global,2019,30509100000000.0
North Macedonia,Europe,2019,12606338449.0
Mali,Africa,2019,20477421885.0
Malta,Europe,2019,16337793531.0
Myanmar,Asia,2019,75065106243.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Asia,2019,1834350000000.0
Montenegro,Europe,2019,5483476883.0
Mongolia,Asia,2019,14206359018.0
Northern Mariana Islands,Oceania,2019,1179000000.0
Mozambique,Africa,2019,15512759047.0
Mauritania,Africa,2019,7894764886.0
Mauritius,Africa,2019,14645235205.0
Malawi,Africa,2019,11051852713.0
Malaysia,Asia,2019,365178000000.0
North America,North America,2019,23132100000000.0
Namibia,Africa,2019,12541928303.0
New Caledonia,Oceania,2019,9475655325.0
Niger,Africa,2019,12889555561.0
Nigeria,Africa,2019,668220000000.0
Nicaragua,North America,2019,12699023614.0
Netherlands,Europe,2019,928903000000.0
Norway,Europe,2019,408743000000.0
Nepal,Asia,2019,34186180699.0
Nauru,Oceania,2019,125160115.5
New Zealand,Oceania,2019,213006000000.0
OECD members,Europe,2019,54168700000000.0
Oman,Asia,2019,88060858257.0
Other small states,Global,2019,158530000000.0
Pakistan,Asia,2019,320909000000.0
Panama,North America,2019,69778991193.0
Peru,South America,2019,228346000000.0
Philippines,Asia,2019,376823000000.0
Palau,Oceania,2019,282041290.3
Papua New Guinea,Oceania,2019,24750626030.0
Poland,Europe,2019,602684000000.0
Pre-demographic dividend,Global,2019,1634630000000.0
Puerto Rico (US),North America,2019,105126000000.0
Portugal,Europe,2019,240116000000.0
Paraguay,South America,2019,37925338329.0
West Bank and Gaza,Asia,2019,17133500000.0
Pacific island small states,Oceania,2019,10624838178.0
Post-demographic dividend,Global,2019,51107400000000.0
French Polynesia,Oceania,2019,6022276196.0
Qatar,Asia,2019,176371000000.0
Romania,Europe,2019,250080000000.0
Russian Federation,Europe,2019,1693120000000.0
Rwanda,Africa,2019,10349300277.0
South Asia,Asia,2019,3318480000000.0
Saudi Arabia,Asia,2019,888890000000.0
Sudan,Africa,2019,32338079165.0
Senegal,Africa,2019,23403995992.0
Singapore,Asia,2019,376162000000.0
Solomon Islands,Oceania,2019,1619150564.0
Sierra Leone,Africa,2019,6523577594.0
El Salvador,North America,2019,26881140000.0
San Marino,Europe,2019,1616340692.0
"Somalia, Fed. Rep.",Africa,2019,8656000000.0
Serbia,Europe,2019,53864693665.0
Sub-Saharan Africa (excluding high income),Africa,2019,1952010000000.0
Sub-Saharan Africa,Africa,2019,2045710000000.0
Small states,Global,2019,231340000000.0
Sao Tome and Principe,Africa,2019,412976082.6
Suriname,South America,2019,4016040575.0
Slovak Republic,Europe,2019,105843000000.0
Slovenia,Europe,2019,53909922736.0
Sweden,Europe,2019,530894000000.0
Eswatini,Africa,2019,4617018959.0
Sint Maarten (Dutch part),North America,2019,1407880447.0
Seychelles,Africa,2019,1868690097.0
Syrian Arab Republic,Asia,2019,22583045060.0
Turks and Caicos Islands,North America,2019,1371838000.0
Chad,Africa,2019,14905517743.0
East Asia & Pacific (IDA & IBRD countries),Asia,2019,17481700000000.0
Europe & Central Asia (IDA & IBRD countries),Europe,2019,4184530000000.0
Togo,Africa,2019,6992654019.0
Thailand,Asia,2019,543977000000.0
Tajikistan,Asia,2019,8300813599.0
Turkmenistan,Asia,2019,40810067975.0
Latin America & the Caribbean (IDA & IBRD countries),South America,2019,5230550000000.0
Timor-Leste,Asia,2019,2032550389.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Asia,2019,1817220000000.0
Tonga,Oceania,2019,506031239.0
South Asia (IDA & IBRD),Asia,2019,3318480000000.0
Sub-Saharan Africa (IDA & IBRD countries),Africa,2019,2045710000000.0
Trinidad and Tobago,North America,2019,23477745792.0
Tunisia,Africa,2019,41905642419.0
Turkiye,Asia,2019,775853000000.0
Tuvalu,Oceania,2019,54123198.57
Tanzania,Africa,2019,61026731926.0
Uganda,Africa,2019,35353061003.0
Ukraine,Europe,2019,153883000000.0
Upper middle income,Global,2019,23981600000000.0
Uruguay,South America,2019,62222313619.0
United States,North America,2019,21381000000000.0
Uzbekistan,Asia,2019,67293639798.0
St. Vincent and the Grenadines,North America,2019,910481481.5
"Venezuela, RB",South America,2019,73014084091.0
Virgin Islands (U.S.),North America,2019,4121000000.0
Viet Nam,Asia,2019,334365000000.0
Vanuatu,Oceania,2019,936526267.6
World,Global,2019,88483300000000.0
Samoa,Oceania,2019,912950466.1
Kosovo,Europe,2019,7899741279.0
South Africa,Africa,2019,389330000000.0
Zambia,Africa,2019,23308667781.0
Zimbabwe,Africa,2019,33357695635.0
Aruba,North America,2020,2471419182.0
Africa Eastern and Southern,Africa,2020,938608000000.0
Afghanistan,Asia,2020,19955929052.0
Africa Western and Central,Africa,2020,963785000000.0
Angola,Africa,2020,58852456454.0
Albania,Europe,2020,15241458745.0
Andorra,Europe,2020,2891002460.0
Arab World,Asia,2020,2604100000000.0
United Arab Emirates,Asia,2020,357162000000.0
Argentina,South America,2020,385741000000.0
Armenia,Asia,2020,12641698583.0
American Samoa,Oceania,2020,721000000.0
Antigua and Barbuda,North America,2020,1411637037.0
Australia,Oceania,2020,1333340000000.0
Austria,Europe,2020,434398000000.0
Azerbaijan,Asia,2020,42693000000.0
Burundi,Africa,2020,3227847281.0
Belgium,Europe,2020,529694000000.0
Benin,Africa,2020,15686741884.0
Burkina Faso,Africa,2020,17725010533.0
Bangladesh,Asia,2020,373979000000.0
Bulgaria,Europe,2020,70486877546.0
Bahrain,Asia,2020,35837632979.0
"Bahamas, The",North America,2020,10363200000.0
Bosnia and Herzegovina,Europe,2020,20226038370.0
Belarus,Europe,2020,61371673345.0
Belize,North America,2020,2047284600.0
Bermuda,North America,2020,6887364000.0
Bolivia,South America,2020,42313784081.0
Brazil,South America,2020,1476110000000.0
Barbados,North America,2020,5407050000.0
Brunei Darussalam,Asia,2020,12005799654.0
Bhutan,Asia,2020,2457604334.0
Botswana,Africa,2020,14960251608.0
Central African Republic,Africa,2020,2326720900.0
Canada,North America,2020,1655680000000.0
Central Europe and the Baltics,Europe,2020,1678290000000.0
Switzerland,Europe,2020,741999000000.0
Channel Islands,Europe,2020,9439810769.0
Chile,South America,2020,254042000000.0
China,Asia,2020,14996400000000.0
Cote d'Ivoire,Africa,2020,63027852805.0
Cameroon,Africa,2020,40773241177.0
"Congo, Dem. Rep.",Africa,2020,46691989749.0
"Congo, Rep.",Africa,2020,11468687464.0
Colombia,South America,2020,270348000000.0
Comoros,Africa,2020,1218763671.0
Cabo Verde,Africa,2020,1821565614.0
Costa Rica,North America,2020,62395610760.0
Caribbean small states,North America,2020,53320869431.0
Cuba,North America,2020,107352000000.0
Curacao,North America,2020,2534327592.0
Cayman Islands,North America,2020,5655357984.0
Cyprus,Europe,2020,25555093854.0
Czechia,Europe,2020,251110000000.0
Germany,Europe,2020,3941400000000.0
Djibouti,Africa,2020,3144136197.0
Dominica,North America,2020,528944444.4
Denmark,Europe,2020,355631000000.0
Dominican Republic,North America,2020,78546672407.0
Algeria,Africa,2020,164873000000.0
East Asia & Pacific (excluding high income),Asia,2020,17805200000000.0
Early-demographic dividend,Global,2020,10823300000000.0
East Asia & Pacific,Oceania,2020,27578800000000.0
Europe & Central Asia (excluding high income),Europe,2020,1446080000000.0
Europe & Central Asia,Europe,2020,22322500000000.0
Ecuador,South America,2020,95865473000.0
"Egypt, Arab Rep.",Africa,2020,383818000000.0
Euro area,Europe,2020,13267600000000.0
Spain,Europe,2020,1289780000000.0
Estonia,Europe,2020,31820771494.0
Ethiopia,Africa,2020,98676811061.0
European Union,Europe,2020,15504100000000.0
Fragile and conflict affected situations,Global,2020,1610230000000.0
Finland,Europe,2020,270000000000.0
Fiji,Oceania,2020,4227719873.0
France,Europe,2020,2647930000000.0
Faroe Islands,Europe,2020,3271813312.0
"Micronesia, Fed. Sts.",Oceania,2020,372902700.0
Gabon,Africa,2020,15342236164.0
United Kingdom,Europe,2020,2724000000000.0
Georgia,Asia,2020,16010869216.0
Ghana,Africa,2020,70008243860.0
Guinea,Africa,2020,14088693743.0
"Gambia, The",Africa,2020,1812170891.0
Guinea-Bissau,Africa,2020,1705057581.0
Equatorial Guinea,Africa,2020,9893816008.0
Greece,Europe,2020,191363000000.0
Grenada,North America,2020,1043411111.0
Greenland,North America,2020,3089625554.0
Guatemala,North America,2020,77719468248.0
Guam,Oceania,2020,5916000000.0
Guyana,South America,2020,5471256595.0
High income,Global,2020,55889700000000.0
"Hong Kong SAR, China",Asia,2020,344943000000.0
Honduras,North America,2020,23352232484.0
Heavily indebted poor countries (HIPC),Global,2020,816029000000.0
Croatia,Europe,2020,57959843541.0
Haiti,North America,2020,14508222518.0
Hungary,Europe,2020,158468000000.0
IBRD only,Global,2020,30204000000000.0
IDA & IBRD total,Global,2020,32822800000000.0
IDA total,Global,2020,2618820000000.0
IDA blend,Global,2020,1258450000000.0
Indonesia,Asia,2020,1059050000000.0
IDA only,Global,2020,1360370000000.0
Isle of Man,Europe,2020,6684225641.0
India,Asia,2020,2674850000000.0
Ireland,Europe,2020,436009000000.0
"Iran, Islamic Rep.",Asia,2020,280934000000.0
Iraq,Asia,2020,180899000000.0
Iceland,Europe,2020,22034665041.0
Israel,Asia,2020,410768000000.0
Italy,Europe,2020,1907480000000.0
Jamaica,North America,2020,15000214216.0
Jordan,Asia,2020,43700383099.0
Japan,Asia,2020,5054070000000.0
Kazakhstan,Asia,2020,171082000000.0
Kenya,Africa,2020,100658000000.0
Kyrgyz Republic,Asia,2020,8270468614.0
Cambodia,Asia,2020,34818073901.0
Kiribati,Oceania,2020,220898020.4
St. Kitts and Nevis,North America,2020,883922222.2
"Korea, Rep.",Asia,2020,1744070000000.0
Kuwait,Asia,2020,111045000000.0
Latin America & Caribbean (excluding high income),South America,2020,3991300000000.0
Lao PDR,Asia,2020,18981805250.0
Lebanon,Asia,2020,31712128254.0
Liberia,Africa,2020,3176126300.0
Libya,Africa,2020,46854285441.0
St. Lucia,North America,2020,1499274074.0
Latin America & Caribbean,South America,2020,4627350000000.0
Least developed countries: UN classification,Global,2020,1179780000000.0
Low income,Global,2020,339435000000.0
Liechtenstein,Europe,2020,6405870210.0
Sri Lanka,Asia,2020,84335574582.0
Lower middle income,Global,2020,6297800000000.0
Low & middle income,Global,2020,29882700000000.0
Lesotho,Africa,2020,2053699864.0
Late-demographic dividend,Global,2020,22869500000000.0
Lithuania,Europe,2020,57412038533.0
Luxembourg,Europe,2020,73670782100.0
Latvia,Europe,2020,33379927435.0
"Macao SAR, China",Asia,2020,25280064168.0
Morocco,Africa,2020,121354000000.0
Monaco,Europe,2020,6730736283.0
Moldova,Europe,2020,11530746234.0
Madagascar,Africa,2020,13051441204.0
Maldives,Asia,2020,3712604583.0
"Middle East, North Africa, Afghanistan & Pakistan",Asia,2020,3587450000000.0
Mexico,North America,2020,1121060000000.0
Marshall Islands,Oceania,2020,241800000.0
Middle income,Global,2020,29540900000000.0
North Macedonia,Europe,2020,12361036914.0
Mali,Africa,2020,20698560939.0
Malta,Europe,2020,16404663226.0
Myanmar,Asia,2020,79006113670.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Asia,2020,1667960000000.0
Montenegro,Europe,2020,4723571498.0
Mongolia,Asia,2020,13312981429.0
Northern Mariana Islands,Oceania,2020,866000000.0
Mozambique,Africa,2020,14235420174.0
Mauritania,Africa,2020,8260752385.0
Mauritius,Africa,2020,11566111138.0
Malawi,Africa,2020,11769313598.0
Malaysia,Asia,2020,337456000000.0
North America,North America,2020,22723000000000.0
Namibia,Africa,2020,10583748542.0
New Caledonia,Oceania,2020,9454629468.0
Niger,Africa,2020,13744653103.0
Nigeria,Africa,2020,598587000000.0
Nicaragua,North America,2020,12726422432.0
Netherlands,Europe,2020,932561000000.0
Norway,Europe,2020,367633000000.0
Nepal,Asia,2020,33433659301.0
Nauru,Oceania,2020,124685688.2
New Zealand,Oceania,2020,213030000000.0
OECD members,Europe,2020,52851600000000.0
Oman,Asia,2020,75909492848.0
Other small states,Global,2020,146158000000.0
Pakistan,Asia,2020,300426000000.0
Panama,North America,2020,57059846522.0
Peru,South America,2020,201410000000.0
Philippines,Asia,2020,361751000000.0
Palau,Oceania,2020,261688507.1
Papua New Guinea,Oceania,2020,23848447850.0
Poland,Europe,2020,605914000000.0
Pre-demographic dividend,Global,2020,1494280000000.0
Puerto Rico (US),North America,2020,103131000000.0
Portugal,Europe,2020,229619000000.0
Paraguay,South America,2020,35432178068.0
West Bank and Gaza,Asia,2020,15531700000.0
Pacific island small states,Oceania,2020,9323221713.0
Post-demographic dividend,Global,2020,49979100000000.0
French Polynesia,Oceania,2020,5574821989.0
Qatar,Asia,2020,144412000000.0
Romania,Europe,2020,250625000000.0
Russian Federation,Europe,2020,1493080000000.0
Rwanda,Africa,2020,10174386857.0
South Asia,Asia,2020,3172770000000.0
Saudi Arabia,Asia,2020,767951000000.0
Sudan,Africa,2020,27034593750.0
Senegal,Africa,2020,24530513038.0
Singapore,Asia,2020,349166000000.0
Solomon Islands,Oceania,2020,1536143428.0
Sierra Leone,Africa,2020,6688307703.0
El Salvador,North America,2020,24921190000.0
San Marino,Europe,2020,1541248249.0
"Somalia, Fed. Rep.",Africa,2020,8628000000.0
Serbia,Europe,2020,55874017669.0
Sub-Saharan Africa (excluding high income),Africa,2020,1802330000000.0
Sub-Saharan Africa,Africa,2020,1902390000000.0
Small states,Global,2020,208802000000.0
Sao Tome and Principe,Africa,2020,471229484.6
Suriname,South America,2020,2911807496.0
Slovak Republic,Europe,2020,107733000000.0
Slovenia,Europe,2020,53384760135.0
Sweden,Europe,2020,544266000000.0
Eswatini,Africa,2020,4134677810.0
Sint Maarten (Dutch part),North America,2020,1236428101.0
Seychelles,Africa,2020,1382551752.0
Syrian Arab Republic,Asia,2020,12047752036.0
Turks and Caicos Islands,North America,2020,918387000.0
Chad,Africa,2020,14932897821.0
East Asia & Pacific (IDA & IBRD countries),Asia,2020,17783200000000.0
Europe & Central Asia (IDA & IBRD countries),Europe,2020,3924140000000.0
Togo,Africa,2020,7486031562.0
Thailand,Asia,2020,500462000000.0
Tajikistan,Asia,2020,8133963551.0
Turkmenistan,Asia,2020,41509903182.0
Latin America & the Caribbean (IDA & IBRD countries),South America,2020,4387910000000.0
Timor-Leste,Asia,2020,2162619241.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Asia,2020,1652430000000.0
Tonga,Oceania,2020,506571467.9
South Asia (IDA & IBRD),Asia,2020,3172770000000.0
Sub-Saharan Africa (IDA & IBRD countries),Africa,2020,1902390000000.0
Trinidad and Tobago,North America,2020,20888515184.0
Tunisia,Africa,2020,42491780918.0
Turkiye,Asia,2020,733628000000.0
Tuvalu,Oceania,2020,51746594.31
Tanzania,Africa,2020,66068737786.0
Uganda,Africa,2020,37600368242.0
Ukraine,Europe,2020,156618000000.0
Upper middle income,Global,2020,23243100000000.0
Uruguay,South America,2020,53559359262.0
United States,North America,2020,21060500000000.0
Uzbekistan,Asia,2020,66443265418.0
St. Vincent and the Grenadines,North America,2020,864566666.7
"Venezuela, RB",South America,2020,42838020721.0
Virgin Islands (U.S.),North America,2020,4229000000.0
Viet Nam,Asia,2020,346616000000.0
Vanuatu,Oceania,2020,909421043.5
World,Global,2020,85912800000000.0
Samoa,Oceania,2020,868884903.0
Kosovo,Europe,2020,7717143396.0
South Africa,Africa,2020,337975000000.0
Zambia,Africa,2020,18137764931.0
Zimbabwe,Africa,2020,31980334561.0
Aruba,North America,2021,2880902799.0
Africa Eastern and Southern,Africa,2021,1114140000000.0
Afghanistan,Asia,2021,14259995441.0
Africa Western and Central,Africa,2021,1026650000000.0
Angola,Africa,2021,79559543805.0
Albania,Europe,2021,18031989573.0
Andorra,Europe,2021,3324648076.0
Arab World,Asia,2021,3085140000000.0
United Arab Emirates,Asia,2021,422441000000.0
Argentina,South America,2021,486564000000.0
Armenia,Asia,2021,13878908629.0
American Samoa,Oceania,2021,750000000.0
Antigua and Barbuda,North America,2021,1602125926.0
Australia,Oceania,2021,1560620000000.0
Austria,Europe,2021,480466000000.0
Azerbaijan,Asia,2021,54825411765.0
Burundi,Africa,2021,3435598073.0
Belgium,Europe,2021,598522000000.0
Benin,Africa,2021,17687623530.0
Burkina Faso,Africa,2021,19697516284.0
Bangladesh,Asia,2021,416272000000.0
Bulgaria,Europe,2021,84374613233.0
Bahrain,Asia,2021,40840212766.0
"Bahamas, The",North America,2021,12037000000.0
Bosnia and Herzegovina,Europe,2021,23672712121.0
Belarus,Europe,2021,69673747132.0
Belize,North America,2021,2428606250.0
Bermuda,North America,2021,7290037000.0
Bolivia,South America,2021,47877892402.0
Brazil,South America,2021,1670650000000.0
Barbados,North America,2021,5947550000.0
Brunei Darussalam,Asia,2021,14006496617.0
Bhutan,Asia,2021,2768802960.0
Botswana,Africa,2021,18750182236.0
Central African Republic,Africa,2021,2516498412.0
Canada,North America,2021,2022380000000.0
Central Europe and the Baltics,Europe,2021,1926350000000.0
Switzerland,Europe,2021,815309000000.0
Channel Islands,Europe,2021,11157540110.0
Chile,South America,2021,315326000000.0
China,Asia,2021,18201700000000.0
Cote d'Ivoire,Africa,2021,72794636654.0
Cameroon,Africa,2021,45011937347.0
"Congo, Dem. Rep.",Africa,2021,59067289574.0
"Congo, Rep.",Africa,2021,14825690211.0
Colombia,South America,2021,318525000000.0
Comoros,Africa,2021,1272238391.0
Cabo Verde,Africa,2021,2051842619.0
Costa Rica,North America,2021,64960725734.0
Caribbean small states,North America,2021,62687149265.0
Curacao,North America,2021,2739594360.0
Cayman Islands,North America,2021,6060813808.0
Cyprus,Europe,2021,30372642502.0
Czechia,Europe,2021,290973000000.0
Germany,Europe,2021,4355250000000.0
Djibouti,Africa,2021,3392796953.0
Dominica,North America,2021,562911111.1
Denmark,Europe,2021,406110000000.0
Dominican Republic,North America,2021,94850719517.0
Algeria,Africa,2021,186231000000.0
East Asia & Pacific (excluding high income),Asia,2021,21231400000000.0
Early-demographic dividend,Global,2021,12695000000000.0
East Asia & Pacific,Oceania,2021,31675700000000.0
Europe & Central Asia (excluding high income),Europe,2021,1680960000000.0
Europe & Central Asia,Europe,2021,25572900000000.0
Ecuador,South America,2021,107179000000.0
"Egypt, Arab Rep.",Africa,2021,424672000000.0
Euro area,Europe,2021,14924600000000.0
Spain,Europe,2021,1461240000000.0
Estonia,Europe,2021,37201101171.0
Ethiopia,Africa,2021,109071000000.0
European Union,Europe,2021,17495200000000.0
Fragile and conflict affected situations,Global,2021,1740340000000.0
Finland,Europe,2021,294223000000.0
Fiji,Oceania,2021,4158873156.0
France,Europe,2021,2966430000000.0
Faroe Islands,Europe,2021,3699551717.0
"Micronesia, Fed. Sts.",Oceania,2021,391601900.0
Gabon,Africa,2021,19444935097.0
United Kingdom,Europe,2021,3194560000000.0
Georgia,Asia,2021,18853115589.0
Ghana,Africa,2021,79514204730.0
Guinea,Africa,2021,17069115738.0
"Gambia, The",Africa,2021,2014158842.0
Guinea-Bissau,Africa,2021,1908094558.0
Equatorial Guinea,Africa,2021,12215878033.0
Greece,Europe,2021,218304000000.0
Grenada,North America,2021,1122222222.0
Greenland,North America,2021,3293578468.0
Guatemala,North America,2021,86455522273.0
Guam,Oceania,2021,6234000000.0
Guyana,South America,2021,8041362110.0
High income,Global,2021,62745300000000.0
"Hong Kong SAR, China",Asia,2021,368954000000.0
Honduras,North America,2021,28144331507.0
Heavily indebted poor countries (HIPC),Global,2021,924417000000.0
Croatia,Europe,2021,69002365163.0
Haiti,North America,2021,20944387976.0
Hungary,Europe,2021,183283000000.0
IBRD only,Global,2021,35879300000000.0
IDA & IBRD total,Global,2021,38741300000000.0
IDA total,Global,2021,2862020000000.0
IDA blend,Global,2021,1369360000000.0
Indonesia,Asia,2021,1186510000000.0
IDA only,Global,2021,1492660000000.0
Isle of Man,Europe,2021,7931193222.0
India,Asia,2021,3167270000000.0
Ireland,Europe,2021,530394000000.0
"Iran, Islamic Rep.",Asia,2021,407351000000.0
Iraq,Asia,2021,209692000000.0
Iceland,Europe,2021,26234872402.0
Israel,Asia,2021,489852000000.0
Italy,Europe,2021,2179210000000.0
Jamaica,North America,2021,15963885376.0
Jordan,Asia,2021,46296100141.0
Japan,Asia,2021,5039150000000.0
Kazakhstan,Asia,2021,197112000000.0
Kenya,Africa,2021,109704000000.0
Kyrgyz Republic,Asia,2021,9249133946.0
Cambodia,Asia,2021,36790163687.0
Kiribati,Oceania,2021,285259881.1
St. Kitts and Nevis,North America,2021,858622222.2
"Korea, Rep.",Asia,2021,1942310000000.0
Kuwait,Asia,2021,148351000000.0
Latin America & Caribbean (excluding high income),South America,2021,4637980000000.0
Lao PDR,Asia,2021,18827148531.0
Lebanon,Asia,2021,23131941557.0
Liberia,Africa,2021,3513049500.0
Libya,Africa,2021,35217995647.0
St. Lucia,North America,2021,1867185185.0
Latin America & Caribbean,South America,2021,5382860000000.0
Least developed countries: UN classification,Global,2021,1303900000000.0
Low income,Global,2021,375494000000.0
Liechtenstein,Europe,2021,7912602342.0
Sri Lanka,Asia,2021,88556698938.0
Lower middle income,Global,2021,7124670000000.0
Low & middle income,Global,2021,35235400000000.0
Lesotho,Africa,2021,2412130057.0
Late-demographic dividend,Global,2021,27284200000000.0
Lithuania,Europe,2021,67037321009.0
Luxembourg,Europe,2021,86386759695.0
Latvia,Europe,2021,38183326785.0
"Macao SAR, China",Asia,2021,30633941629.0
St. Martin (French part),North America,2021,649206262.8
Morocco,Africa,2021,142022000000.0
Monaco,Europe,2021,8623242743.0
Moldova,Europe,2021,13691869264.0
Madagascar,Africa,2021,14354731964.0
Maldives,Asia,2021,5252457370.0
"Middle East, North Africa, Afghanistan & Pakistan",Asia,2021,4310650000000.0
Mexico,North America,2021,1316570000000.0
Marshall Islands,Oceania,2021,261245544.4
Middle income,Global,2021,34856000000000.0
North Macedonia,Europe,2021,14000283827.0
Mali,Africa,2021,22999245263.0
Malta,Europe,2021,19739875611.0
Myanmar,Asia,2021,66345291149.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Asia,2021,1939710000000.0
Montenegro,Europe,2021,5823715810.0
Mongolia,Asia,2021,15286441738.0
Northern Mariana Islands,Oceania,2021,914000000.0
Mozambique,Africa,2021,16168055475.0
Mauritania,Africa,2021,9222536364.0
Mauritius,Africa,2021,11622048697.0
Malawi,Africa,2021,12378119199.0
Malaysia,Asia,2021,373785000000.0
North America,North America,2021,25344700000000.0
Namibia,Africa,2021,12402486184.0
New Caledonia,Oceania,2021,10071349664.0
Niger,Africa,2021,14915002436.0
Nigeria,Africa,2021,609148000000.0
Nicaragua,North America,2021,14209020362.0
Netherlands,Europe,2021,1054470000000.0
Norway,Europe,2021,503368000000.0
Nepal,Asia,2021,36924841394.0
Nauru,Oceania,2021,175390280.7
New Zealand,Oceania,2021,253978000000.0
OECD members,Europe,2021,59024800000000.0
Oman,Asia,2021,87323797139.0
Other small states,Global,2021,172038000000.0
Pakistan,Asia,2021,348517000000.0
Panama,North America,2021,67396392506.0
Peru,South America,2021,226329000000.0
Philippines,Asia,2021,394087000000.0
Palau,Oceania,2021,231343460.1
Papua New Guinea,Oceania,2021,26109413521.0
Poland,Europe,2021,689170000000.0
Pre-demographic dividend,Global,2021,1633930000000.0
Puerto Rico (US),North America,2021,106427000000.0
Portugal,Europe,2021,256056000000.0
Paraguay,South America,2021,39950899939.0
West Bank and Gaza,Asia,2021,18109000000.0
Pacific island small states,Oceania,2021,9453908128.0
Post-demographic dividend,Global,2021,55667500000000.0
French Polynesia,Oceania,2021,5994931236.0
Qatar,Asia,2021,179732000000.0
Romania,Europe,2021,285071000000.0
Russian Federation,Europe,2021,1829190000000.0
Rwanda,Africa,2021,11078787090.0
South Asia,Asia,2021,3717050000000.0
Saudi Arabia,Asia,2021,982661000000.0
Sudan,Africa,2021,34229513775.0
Senegal,Africa,2021,27520784130.0
Singapore,Asia,2021,436591000000.0
Solomon Islands,Oceania,2021,1558312104.0
Sierra Leone,Africa,2021,7166931485.0
El Salvador,North America,2021,29043140000.0
San Marino,Europe,2021,1855652786.0
"Somalia, Fed. Rep.",Africa,2021,9483000000.0
Serbia,Europe,2021,66159884073.0
Sub-Saharan Africa (excluding high income),Africa,2021,2030240000000.0
Sub-Saharan Africa,Africa,2021,2140800000000.0
Small states,Global,2021,244179000000.0
Sao Tome and Principe,Africa,2021,524402455.5
Suriname,South America,2021,3107923198.0
Slovak Republic,Europe,2021,120511000000.0
Slovenia,Europe,2021,61540813362.0
Sweden,Europe,2021,631693000000.0
Eswatini,Africa,2021,4807069277.0
Sint Maarten (Dutch part),North America,2021,1353071061.0
Seychelles,Africa,2021,1487173795.0
Syrian Arab Republic,Asia,2021,14353205678.0
Turks and Caicos Islands,North America,2021,1236459000.0
Chad,Africa,2021,16871937698.0
East Asia & Pacific (IDA & IBRD countries),Asia,2021,21205200000000.0
Europe & Central Asia (IDA & IBRD countries),Europe,2021,4637760000000.0
Togo,Africa,2021,8541668141.0
Thailand,Asia,2021,506195000000.0
Tajikistan,Asia,2021,8937805347.0
Turkmenistan,Asia,2021,40589905812.0
Latin America & the Caribbean (IDA & IBRD countries),South America,2021,5118940000000.0
Timor-Leste,Asia,2021,3625024341.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Asia,2021,1921600000000.0
Tonga,Oceania,2021,519306352.8
South Asia (IDA & IBRD),Asia,2021,3717050000000.0
Sub-Saharan Africa (IDA & IBRD countries),Africa,2021,2140800000000.0
Trinidad and Tobago,North America,2021,24222963263.0
Tunisia,Africa,2021,47073234359.0
Turkiye,Asia,2021,839939000000.0
Tuvalu,Oceania,2021,60196405.71
Tanzania,Africa,2021,70655628148.0
Uganda,Africa,2021,40529788749.0
Ukraine,Europe,2021,199766000000.0
Upper middle income,Global,2021,27732700000000.0
Uruguay,South America,2021,60739084241.0
United States,North America,2021,23315100000000.0
Uzbekistan,Asia,2021,77340060003.0
St. Vincent and the Grenadines,North America,2021,888677777.8
"Venezuela, RB",South America,2021,56614976855.0
Virgin Islands (U.S.),North America,2021,4507000000.0
Viet Nam,Asia,2021,366475000000.0
Vanuatu,Oceania,2021,950394006.5
World,Global,2021,98140500000000.0
Samoa,Oceania,2021,859724936.1
Kosovo,Europe,2021,9413408574.0
South Africa,Africa,2021,419986000000.0
Zambia,Africa,2021,22096416932.0
Zimbabwe,Africa,2021,41287673690.0
Aruba,North America,2022,3324034443.0
Africa Eastern and Southern,Africa,2022,1228970000000.0
Afghanistan,Asia,2022,14497243872.0
Africa Western and Central,Africa,2022,1063650000000.0
Angola,Africa,2022,131212000000.0
Albania,Europe,2022,19017247014.0
Andorra,Europe,2022,3380611695.0
Arab World,Asia,2022,3747420000000.0
United Arab Emirates,Asia,2022,511403000000.0
Argentina,South America,2022,633994000000.0
Armenia,Asia,2022,19513506553.0
American Samoa,Oceania,2022,871000000.0
Antigua and Barbuda,North America,2022,1866566667.0
Australia,Oceania,2022,1695630000000.0
Austria,Europe,2022,473221000000.0
Azerbaijan,Asia,2022,78807470588.0
Burundi,Africa,2022,4036192553.0
Belgium,Europe,2022,591086000000.0
Benin,Africa,2022,17425405091.0
Burkina Faso,Africa,2022,18622421395.0
Bangladesh,Asia,2022,460132000000.0
